Smiles,pIC50
O=C(N[C@@H](CC1=CC=CC=C1)CN(CC1=CC=CC=C1)C[C@H](CC1=CC=CC=C1)NC(=O)OCC1=NC=CS1)OCC1=CN=CS1,6.87
OC1=CC=C2SC3=C(CCN(CC4=CC=CN=C4)C3)C2=C1,5.28
CCC1=CC=CC(C)=C1CNC1=CC(C(N)=O)=CN2C(C)=C(C)N=C12,5.415
NC1=NC=CC=C1C1=NC2=CC=C(C3=CC=CN=C3)N=C2N1C1=CC=C(C2(N)CCC2)C=C1,4.75
CN1CCN(C2=CC=CC(NC3=NN4C=CC=C(C5=CC=C(S(C)(=O)=O)C=C5)C4=N3)=C2)CC1,4.96
O=C(O)CCC(=O)NC1=CC=C(C2=C(O)C=CC3=CC(C4=CC=CC(O)=C4)=CC=C23)C=C1,6.66
O=CC1=CC=C(C2=CC=CN=C2)S1,4.62
CN(CC1=CN=CS1)C(=O)NCCC(=O)N[C@H](CC[C@H](CC1=CC=CC=C1)NC(=O)OCC1=CN=CS1)CC1=CC=CC=C1,6.89
O=C(NCC1=CC(Cl)=CC=C1N1C=NN=N1)[C@@H]1CC=NN1C(=O)[C@H](O)C1=CC=CC=C1,4.55
COC1=CC=C2NC(=O)[C@@]3(C[C@H]3C3=CC4=NNC(/C=C/C5=CC=C(CN6[C@H](C)CN(C)C[C@@H]6C)C=C5)=C4C=C3)C2=C1,5.4
CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)C(=O)C3C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C4=CC=CC=C4)C[C@@](O)([C@@H](OC(=O)C4=CC=CC=C4)[C@H]21)C3(C)C,5.7
O=C(C1CCN(C2=CC=NC=C2)CC1)N1CC[C@@H](CNS(=O)(=O)/C=C/C2=CC=C(C3=CC=C(Cl)S3)S2)C1,5.815
C[C@]1(CCOC2=CC(F)=C(S(=O)(=O)NC3=NC=NS3)C=C2F)CC[C@@H](N)CC1,6.11
CC(C)CN(C[C@@H](O)[C@H](CC1=CC=CC=C1)NC(=O)OCC1=CN=CS1)C(=O)C1=CC=C2N=C(C3=CC=NC=C3)OC2=C1,7.62
O=C(O)C1=CC=C(N2C=C(C(=O)C3=C(Cl)C=CC=C3C(F)(F)F)C3=CC=CC=C32)C=C1,4.43
CNCCN[C@H](C1=CC(C)=CC=C1N1CCN(C(=O)[C@H](C)CC2=CC=C(Cl)C=C2F)CC1)C(C)C,5.05
CC(C)N1CCC(OC2=CC=C3C(=C2)C=C2C(=O)NC[C@H](C)N23)CC1,4.58
N#CC1=CN=CC(OC2=C(Cl)C=C(NS(=O)(=O)C3=CC=C(Cl)C=C3Cl)C=C2Cl)=C1,8.0
O=S(=O)(NC1=CC(Cl)=C(OC2=CN=C3C=CC=CC3=C2)C(Cl)=C1)C1=CC=C(C(F)(F)F)C=C1Cl,5.64
CC(C)C1=NC(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CCN(CC2=CC=CC=C2Cl)C(=O)OCC2=CN=CS2)CC2=CC=CC=C2)=CS1,6.47
FC1=CN2C(C3CC3)=C(C3=CN=CC4=CC=CC=C34)N=C2C=C1,5.46
N#CC1=CC=C(C(=O)N2CCC(C3=CC=C(C(=O)N=C(N)N)C=C3C(F)(F)F)CC2)C=C1,4.96
CCN(CC)CCN(CC1=CC=C(C2=CC=C(C(F)(F)F)C=C2)C=C1)C(=O)CN1C=C(C)C(=O)N=C1SCC1=CC=C(F)C=C1,4.77
C[C@@H]1CN(C(=O)C2=CC(Cl)=CC=C2N2N=CC=N2)[C@H](CC2=CC(C3=NC=CC=N3)=CC=C2F)CO1,4.82
CC(C)CN(C[C@@H](O)[C@H](CC1=CC=CC=C1)NC(=O)OCC1=CN=CS1)C(=O)C1=CC=C2N=C(C3=CC=CC=C3)OC2=C1,7.62
COC1=CC=CC(C2=C(C)N(CC3=C(F)C=CC=C3C(F)(F)F)C(=O)N(C[C@H](NCCCC(=O)O)C3=CC=CC=C3)C2=O)=C1F,4.25
CC1=CC(N2CCN(CC(=O)NCCF)CC2)=CC2=C1N=C(C1=C(NC[C@@H](O)C3=CC=CC(Cl)=C3)C=CNC1=O)N2,5.62
NC1=CC(CN2CCC(C(=O)N3CCC(N4C(=O)N(C5CCCC5)C5=CC(F)=CC=C54)CC3)CC2)=CC=N1,4.66
C=CCN1CC(=O)N2[C@@H](CC3=CC=C(O)C=C3)C(=O)N(CC3=CC=CC4=C3N(C)C=C4C(=O)NC3=CC=C(N(C)C)N=C3)C[C@@H]2N1C(=O)NCC1=CC=CC=C1,5.17
C=CCN1CC(=O)N2[C@@H](CC3=CC=C(O)C=C3)C(=O)N(CC3=CC=CC4=C3N(C)C=C4C(=O)NC3=CC=C(OCCCN(C)C)N=C3)C[C@@H]2N1C(=O)NCC1=CC=CC=C1,4.88
COC1=CC=CC(CC(=O)NC2=NC(C3=CC=NC(F)=C3)=CS2)=C1,5.82
CC1=CN=C(C(=O)N2C[C@H](C(=O)N(C)CC3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)[C@@H](C3=CC=C(F)C=C3C)C2)C=N1,4.96
CN[C@@H](C)C(=O)N[C@@H]1C(=O)N(CC2=C(OC)C=CC3=CC=CC=C23)C2=CC=CC=C2N(C(=O)CS(C)(=O)=O)[C@H]1C,5.01
CC1=CC2=C(C=C1C)N(CC(=O)N1CCCC(C3=CC=CC=C3)C1CN1CCCC1)C(=O)C=N2,5.17
CN1C(=O)C2=C(C=C(N3CCC[C@@](C)(N)C3)N2CC2=CC(F)=CC=C2Cl)N(CCCO)C1=O,5.11
CN[C@@H](CN1C(=O)C(C2=CC=CC(OCCOCC(=O)O)=C2F)=C(C)N(CC2=C(F)C=CC=C2C(F)(F)F)C1=O)C1=CC=CC=C1,5.0
CC1=CSC=C1C1=CC=C(F)N=C1,4.41
COC1=CC=C2NC(SCC3=CC=C4C=CC=CC4=C3)=NC2=C1,5.51
CCN(CC1=CC=CN=C1)C1=CC(F)=CC(C2=NC3=CC=CC=C3S2)=C1,6.11
CCN1C(=O)C(C2=CC(C(=O)NC3CC3)=CC(F)=C2C)=CC2=NN=C(C3=C(F)C=CC=C3Cl)N21,4.93
CCOC(=O)[C@H](CC1=CC=C(NC(=O)C2=C(Cl)C=NC=C2Cl)C=C1)NC(=O)[C@@H]1C[C@@H](NC2CCC2)CN1S(=O)(=O)C1=CC=CC(C#N)=C1,5.77
COC[C@@H](OC1=CC(C[C@@H]2C[S@@+]([O-])C[C@H](NCC3=CC=CC(OC(F)(F)F)=C3)[C@H]2O)=CC(F)=C1N)C(F)(F)F,5.33
COC1=CC=CC=C1COCCCOC1=CC=C(N2C(=O)CNC[C@@H]2COC2=CC=C3CCCN(CCNC(C)=O)C3=C2)C=C1,7.09
CC1=CC(CC(NC(=O)N2CCC(N3CC4=CC=CC=C4NC3=O)CC2)C(=O)N2CCC(N3CCCCC3)CC2)=CC2=CNN=C12,5.29
O=[N+]([O-])C1=CC=C2NC3=C(N4CCN(CCC5=CC=C(F)C(F)=C5)CC4)N=CN=C3C2=C1,4.9
CC1=NC2=CC(OC[C@H](O)CN3CCN(CC(=O)NC4=CC=C(C5=CC=CC=C5)C=C4)CC3)=CC=C2S1,5.1
C[C@H]1CN(CC2=CC=C(CC(=O)N3CCC(NC4=CC=CC(F)=C4)CC3)C=C2)CCN1,4.37
CC1=CC=CC=C1CN1CCC(N(C2=CC=C(C(F)(F)F)C=C2)C2=CC=CN=C2)CC1,4.75
C[C@@H]1CN(CC2=CC=C(C3=CC=CC=C3C(=O)N3CCC(C(=O)C4=CC=C(F)C=C4)CC3)C=C2)C[C@H](C)N1,5.380000000000001
ClC1=CC=CC(SC2=CC=CC=C2N2CCNCC2)=C1Cl,5.21
CC(C)C[C@H](N)C1=CC(C(F)(F)F)=CC=C1N1CCN(C(=O)[C@@H](CC2=CC=C(Cl)C=C2Cl)N2CCCC2=O)CC1,4.31
CC(C)(C(N)=O)N1CCN(CC2=CC3=NC(C4=CC(F)=CC5=C4C=CN5)=NC(N4CCOCC4)=C3S2)CC1,6.29
C#CC1=C(OC2=CC=C(NC(=O)NC(=O)CC3=CC=C(F)C=C3)C=C2F)C=CN=C1N,6.1
CCNC(=O)CC1=CC=C(Cl)C(CN(C(=O)[C@H]2CNCC[C@@H]2C2=CC=C(OCCOC3=C(Cl)C=C(C)C=C3Cl)C=C2)C2CC2)=C1,5.415
CC1=CC=C(C(=O)C2=NC3=CC=C(O)C=C3S2)C=C1O,4.27
O=C(NC1=CC=C(N2CCN(C(=O)NC3=CC=CC=C3Cl)CC2)N=C1)C1=C(C(F)(F)F)N=C(N2CCCCC2)O1,5.3
CN1CCN(C2=NC3=CC(Cl)=CC=C3NC3=CC=CC=C23)CC1,4.33
CC(=O)N1CCN(C2=CC=C(OC[C@H]3CO[C@](CN4C=CN=C4)(C4=CC=C(Cl)C=C4Cl)O3)C=C2)CC1,7.256470588235294
CC1=CC(C2=CC(=O)NC(NCC3=CC=CC4=CC=CC=C34)=N2)=CC=N1,6.16
CC1=CC=CC(C)=C1CNC1=NC(N2CCCC2=O)=CC2=C1NC(C)=C2C,5.875
COC1=CC=C2C=CC(C3=CC=CN=C3)=C(Cl)C2=C1,5.45
CC(C)C1=NC(C(=O)NC[C@@H]2[C@H]3CN(CC(C)(C)F)C[C@@H]23)=C2C=CC=CN12,4.35
COC1=CC=CC(S(=O)(=O)N2C=CC3=CC4=C(C=C32)CCNCC4)=C1,4.67
CC(C)C[C@H](NC(=O)CCN)C1=CC(F)=CC=C1N1CCN(C(=O)[C@@H](CC2=CC=C(Cl)C=C2Cl)N2CCCC2=O)CC1,5.19
C[C@H]1CC2=CC=CC=C2N1C(=O)CC1=NC(=O)C=C(N2CCOCC2)N1,4.4
CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)C2=CC=C(S(C)(=O)=O)C=C2)C2=CC=CC=C2N(CC2=C(OC)C=CC3=CC(Br)=CC=C23)C1=O,5.7
C=CCN1CC(=O)N2[C@@H](CC3=CC=C(O)C=C3)C(=O)N(CC3=CC=CC4=C3N(C)C=C4C(=O)NC3=CC=C(N4CC5CCN(C)C5C4)N=C3)C[C@@H]2N1C(=O)NCC1=CC=CC=C1,5.12
NC1=C(F)C=C(C[C@@H]2CS(=O)(=O)C[C@H](NCC3=CC=CC(OC(F)(F)F)=C3)[C@H]2O)C=C1OC(C(F)(F)F)C(F)(F)F,5.04
COC1=CC=C2NC(SCC(C)C)=NC2=C1,4.3
O=S(=O)(C1=CC=C(Cl)C=C1)C12CCC(O)CC1COC1=C(F)C=CC(F)=C12,5.04
CC1=NC2=NC3=CC=CC=C3N2C(C2=COC=N2)C1C(=O)OC(C)C,5.23
CCN(CC(CC1=CC=C(O)C=C1)NC(=O)OCC1=CN=CS1)CC(CC1=CC=C(O)C=C1)NC(=O)OCC1=NC=CS1,7.04
CC(C)(C)OC(=O)N[C@H](CC1=CC=CC=C1)C(=O)NCC1=NC2=CC=CN=C2N1C1(C2=CC=CC=C2)CC1,5.22
CC#CCOC1=CC=C2C=C(C(O)(C3=CC=C(Br)C=C3)C3=CC=CN=C3)OC2=C1,5.47
C[C@H]1OC(=O)[C@]2(C3=NNC(=O)O3)CC(F)(F)[C@@H](C)[C@H](/C=C/C3=CC=C(C4=CC=CC=C4C#N)C=N3)[C@H]12,4.66
COC1=CC=C(CNC2=CC=C(CC3=CNC4=NC=C(C)C=C34)C(F)=N2)C=N1,5.3
CCS(=O)(=O)C1=CC2=C(C=N1)NC(C[C@](O)(CC(C)(C)C1=CC=CC=C1C(N)=O)C(F)(F)F)=C2,4.47
COC1=CC(C2=CC=C(Cl)C(C)=C2)=C(F)C=C1N1C(=O)C=CC2=CC(S(=O)(=O)NC3=NC=CC=N3)=CC=C21,4.5
N#CC1=CC=C(CN2C=CC(NC(=O)CC3=CC=C(C4(C(F)(F)F)CC4)C=C3)=N2)N=C1,4.315
CC1=C(C2=C(F)C=C(C(N)=O)C3=C2C2=C(C[C@@H](C(C)(C)O)CC2)N3)C=CC=C1N1C(=O)C2=CC=CC(F)=C2N(C)C1=O,5.07
CC(C)C[C@H](NCCO)C1=CC=CC(F)=C1N1CCN(C(=O)[C@@H](CC2=CC=C(Cl)C=C2Cl)N2CCCC2=O)CC1,6.32
C/C1=C\CC(C)(C)/C=C/C(=O)/C(C)=C/CC1,4.66
NC1=NC2=CC=C(OCC3=CC=CC=C3)C=C2S1,5.0
CN(C(=O)C1(C2=CC=C(F)C=C2)CCCC1)[C@@H]1CCC2=C(CC(=O)O)C3=CC=CC=C3N2C1,4.43
CC1(CC(=O)NCC2=CC=CC=C2N)CC2(CCCCC2)OO1,5.72
CC1=CC2=CC(NC3=NC=NN4C=C(C5=NN=C(C)O5)C(C(C)C)=C34)=CN=C2N1,4.94
CC1=CC=CC(C)=C1CNC1=CC(C(=O)NCCO)=CN2C(C)=C(C)N=C12,4.975
COC1=CC(OC)=CC(C2=CC(NC(C)=O)=NC(N3N=C(C)C=C3C)=N2)=C1,6.42
O=S(=O)(NC1=NC=CS1)C1=CC(Cl)=C(NC[C@H]2CCCO[C@@H]2C2=CC=CC=C2)C=C1F,5.44
CCCCC1=NC2=CC(/C=C/C(O)=NO)=CC=C2N1CCN(CC)CC,5.56
O=C(NC1=CC=C(F)C=C1)N1N=C(C2=CC=NC=C2)CC1C1=CC=C(F)C=C1,5.25
CCN(CC1=CC=CN=C1)C1=CC=CC(C2=NC3=CC=CC=C3S2)=C1,6.0
CC1=CC(C)=CC(C2=C([C@H](C)CNCCC3=CC=C4NN=NC4=C3)C3=CC(C(C)(C)C(=O)N4CC5CCC4CC5)=CC=C3N2)=C1,5.12
N#CC1=CC(S(=O)(=O)NC2=NC=NS2)=CC=C1OC1=CC=C(C(F)(F)F)C=C1C1=CC=NN=C1,5.9
CC1=CC=CC(C#CC=C2CCN(S(=O)(=O)C3=CC=C(C#N)C=C3)CC2)=N1,5.3
NOCC1=CC=C(I)C=C1,5.14
COC1=CC(C2=NN3CCC[C@@H](C4=CC=C(F)C=C4C)C3=N2)=CC=C1N1C=NC(C)=C1,5.16
COC1=CC=C2N=C(N)SC2=C1,5.0
CC/C(=C(/C1=CC=C(O)C=C1)C1=CC=C(OCCN)C=C1)C1=CC=CC=C1,6.54
O=C(C(C1=CC=C(Cl)C=C1)C1=CC=CN=C1)N1CCN(C2=CC=C(C(F)(F)F)C=N2)CC1,5.166666666666667
C[C@@H](C1=CC=C(C2=CC=NC=C2)C=C1)N1CC[C@](CCCO)(C2=CC=CC=C2)OC1=O,5.75
O=C(NCC1=NC2=CC=CN=C2N1C1(C2=CC=CC=C2)CC1)[C@@H](CC1=C(F)C=CC(F)=C1F)NC(=O)C1(C(F)(F)F)CC1,6.01
CC(=O)N1CCC(C(=O)N2C[C@@H](C3=NC(C(C)(C)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=NO3)[C@H](C3=CC=C(F)C=C3C)C2)CC1,4.55
N#CC1=CC=C(C2=CC=C(NC(=O)NC3=CC=C(C4=CC=NC5=C4N=CN5)C=C3)C=C2)C=C1,7.96
COC1=CC=CC=C1N1CCN(C(=O)C2=NNC(C3=CC=C(Cl)C=C3)=C2)CC1,5.1
CS(=O)(=O)N1CCN(C2=CC=C(OC[C@@H]3CO[C@@](CN4C=CN=C4)(C4=CC=C(Cl)C=C4Cl)O3)C=C2)CC1,6.8
CCC[C@H]1N(C(=O)C2=C(C(F)(F)F)C=CN=C2OCC(=O)O)CCC[C@@]1(OC1=CSC(C(F)(F)F)=C1)C(=O)N1CCN(C2=CC=CC=C2OCCO)CC1,5.03
CC1=CC(NC(=O)CC2=NC(=O)C=C(N3CCOCC3)N2)=CC=C1F,4.4
C[C@H](C1=C(CCN(C)CC2=NC=CN2C)CC2=CC=CC=C12)C1=CN=CC=N1,5.81
COC1=CC=CC([C@@H](C)NC(=O)C2=CC=C(C3=CC=NN=C3)C=C2)=C1,4.78
CC(C)(C)OC(=O)N[C@@H](CS[C@@H](CC1=CC=CC=C1)C(=O)NCCC1=CC=CN=C1)CC1=CC=CC=C1,6.51
CS(=O)(=O)N(CCN1CCOCC1)C1=CC=C(NC2=NC=C3C=NN(C4CCCCCC4)C3=N2)C=C1,7.4
CC1=NOC(C2=NN=C3[C@@H](C)N(C(=O)C4=CC=C(C5=CC=CS5)C=C4)CCN23)=N1,4.26
COC1=CC=C2C(OCC3=NN=C4C=CC(C5=CC(F)=CC(F)=C5)=NN34)=CC=NC2=C1,5.08
O=C(NC1CCCC1)N[C@@](CC1=CC=CC=C1)(C1=CC(F)=CC(OC(F)(F)C(F)F)=C1)C1=CC=C(Cl)C=N1,5.25
CC1=C([C@@H]2C=CN=CN2)C2=CC=CC=C2S1,4.96
O=C1[C@H](NC2=CC(F)=CC(Cl)=C2)CCCN1[C@@H]1CCCN(C2=NC=NC3=C2C=CN3)C1,5.89
CCCCNC(=O)C1=CC=C(OC)C(CSC2=NC3=CC(F)=CC=C3N2CC(=O)O)=C1,5.28
CC(C)C1=NC(CN(C)C(=O)N[C@H](C(=O)N(CCCCN(CC2=CC=CC=C2)C(=O)OCC2=CN=CS2)CC2=CC=CC=C2)C(C)C)=CS1,6.62
CCN(C(=O)C1=CC(C(C)C)=C(O)C=C1O)C1=CC=CN=C1,5.715
O=C(CC1([C@H]2COC[C@@H](C3CC3)N2S(=O)(=O)C2=CC=C(F)C=C2)CC1)N1CCN(CCO)CC1,5.16
COC1=C(C(=O)C2=NC=C(C)C=C2NS(=O)(=O)C2=CC=C(Cl)C(C(F)(F)F)=C2)C2C=CNC2N=C1,5.52
CCN1C(CCC(=O)NC2=CC=C(C)C=C2C)=NN=C1CCC1CCCCC1,4.92
COCCCN1CCCC2=CC=C(OC[C@H]3CNCC(=O)N3C3=CC=C(OCCCOCC4=CC=CC=C4OC)C=C3)C=C21,7.92
CN(C)C(=O)C1=CC=CC(NC(=O)NC2=CC=C(C3=CC=NC4=C3N=CN4)C=C2)=C1,6.96
C[C@@H]1CN(C(=O)C2=CC=CC(Cl)=C2N2N=CC=N2)[C@H](CC2=CC(N3N=CC=N3)=CC=C2F)CO1,4.68
COC1=CC=C(C2=NOC(NC3=CC=NC(N4CCOCC4)=N3)=C2)C=C1,4.795
CCN1CCC(NC2=CC3=C(C(C4=CC(F)=CC(F)=C4)C4=NC(C)=CN4)C(=O)N=C3C=C2)CC1,5.0
NC1=C(C(=O)C2=CC=CC(OC[C@@H](O)CO)=C2)C=NN1C1=CC=C(F)C=C1,4.6
COC1=CC=CC(OC)=C1[C@@H]1C[C@@H](O)C(=O)N1CC1=CC=C(OC(F)(F)F)C=C1,4.6
CCOC(=O)C1=C(C)CC2=NC(N3CCC(C(=O)NS(=O)(=O)CC4=CC=CC=C4)CC3)=C(C#N)C=C2C1,5.405
CC1=CC=C(N2N=CC=N2)C(C(=O)N2C[C@@H](C)OC[C@H]2CC2=CC(N3N=CC=N3)=CC=C2F)=C1,4.62
C[C@@H](C1=CC=C(Br)C=C1)N1CC[C@](CC(C)(C)O)(C2=CC=CC=C2)OC1=O,5.51
O=C(CN1CCCC2=C1C(=O)N(C1CC1)C2=O)NC1=CC=C(C2=CN=CC(F)=C2)N=N1,4.8
C=CCC1=CC(C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,6.376666666666666
CCCCC(C(=O)COC1=C(F)C(F)=CC(F)=C1F)N1C=C([C@@](C)(NCC2=CC=C3N=CC=CC3=C2)C2CCCC2)N=N1,6.58
COC1=CC2=C(C=C1OC)C1=CC3=CC=C(OC)C(OC)=C3C=[N+]1CC2,6.05
CC(=O)NC1=CC(C2=CC=CC=C2)=NC(N2N=C(C)C=C2C)=N1,4.37
CS(=O)(=O)C1=CC=C(N2CCC(N(C3=CC=C(C#N)C=C3)C3=CC=CN=C3)CC2)C=C1,4.92
NC1=NC2=C(CN(C(=O)NC34CC(C3)C4)C2)C(C2=C(Cl)C=C(Cl)C=C2OCCN2C=CC=N2)=N1,5.96
CC1(C)[C@@H]2CC[C@@]1(C)C1=C2C(=O)N(C2=CC=C(F)C=C2F)N1CC1=CC=CC=C1,5.21
C=CCN1CC(=O)N2C(CN(CC3=CC=CC4=C3N(C)C=C4C(=O)NC3=CC=C(N4CCN(C(C)C)CC4)N=C3)C(=O)[C@@H]2CC2=CC=C(O)C=C2)N1C(=O)NCC1=CC=CC=C1,5.21
CCN1N=C(C)C=C1C(=O)NC1=NC2=CC(C(N)=O)=CC(OC)=C2N1C/C=C/CN1C(NC(=O)C2=CC(C)=NN2CC)=NC2=CC(C(N)=O)=CC(OCCCNC(=O)OC(C)(C)C)=C21,5.38
CC(C)CN(C[C@@H](O)[C@H](CC1=CC=CC=C1)NC(=O)OCC1=CN=CS1)C(=O)C1=CC=C2N=C(NCCCN(C)C)OC2=C1,6.7
CC(C)C1=NC(COC(=O)N[C@H](C(=O)N[C@@H](CC2=CC=CC=C2)[C@H](O)CN2CCN(CC3=CC=C4OCOC4=C3)C[C@H]2C(=O)NC(C)(C)C)C(C)C)=CS1,5.02
CC1=CC=C(COC2=CC=C3C(=C2)C(SC(C)(C)C)=C(CC(C)(C)C(=O)O)N3CC2=CC=C(C3=CC=C(F)C=N3)C=C2)N=C1,8.26
CC1=NN(C)C2=CC(N(C)C3=CC=NC(NC4=CC=CC(S(N)(=O)=O)=C4)=N3)=CC=C12,5.33
COC1=CC(C2=CC=CC(F)=C2)=CC=C1C1=NC=CC2=CC(S(=O)(=O)NC3=CC=NC=N3)=CC=C12,5.89
COCC1=C(C(=O)NCC2=CC=NC=C2)C=NN1C1=NC=C(C)C(C2=CC=CS2)=N1,5.54
CC/C(=C(/C1=CC=C(/C=C/C(=O)O)C=C1)C1=C(Cl)C2=CC=CC=C2N1)C1=CC=C(F)C=C1Cl,5.16
COC1=CC=C(NC(=O)C2=CC=C(C[S+](C)[O-])C3=CC=CC=C23)C(C(=O)NCC2CCOCC2)=N1,5.06
CCN1CCN(CCCN2C=C(C3=CC=C4C(=C3)N=CN4C3=CC(O[C@H](C)C4=CC=CC=C4Cl)=C(C(N)=O)S3)C=N2)CC1,5.675
O=S(=O)(C1=CN=CC2=CC=CC=C12)N1CCC[C@H]1CCN1CCN(C2=CC=CC3=C2C=CS3)CC1,5.0
COC1=CC=CC(C(=O)N2CCC(=CC#CC3=CC=CC(C)=N3)CC2)=C1,5.34
CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)NC1=CC2=C(N[C@H]3CC[C@H](NC4=NC=NC5=CC(OC)=C(NC(=O)[C@@H]6CCCN6C(=O)[C@@H](NC(=O)[C@H](C)NC)C(C)(C)C)C=C45)CC3)N=CN=C2C=C1OC)C(C)(C)C,5.45
CC1=CC=CC2=C1N=C(C1=C(NCC(O)C3=CC=CC(Cl)=C3)C=CNC1=O)N2,6.15
O=C(C1=CC=CC=C1N1N=CC=N1)N1CCOC[C@H]1CC1=CC=CC(C2=NC=CS2)=C1,5.7
COC1=CC=CC(C2=NC(CCOC3=CC=CC(C[C@@H]4C(=O)N(C5=CC=C(C(C)(C)C)C=C5)[C@@H]4C(=O)O)=C3)=C(C)O2)=C1,4.72
OC(CN1C=NC=N1)(C1=CC=C(F)C=C1F)C(F)(F)C1=CC=C(C2=CC=C(OC(F)(F)F)C=C2)C=N1,5.42
CCC1=CNC2=NC=C(C3=CC=C(N)C(C(=O)N(C)C)=C3)C=C12,6.3
NC1=CC(CC2=NN(CC3=CC=C4C=CC=CC4=C3)C=C2)=C2NN=NC2=N1,7.4
O=C(/C=C/C1=CC=C(Cl)C(Cl)=C1)C1=CC=CN=C1,4.82
O=C(OC[C@H]1CCC[C@@H](C2CC2)N1S(=O)(=O)C1=CC=C(Cl)C=C1)N1CCN(CCO)CC1,6.52
CCC1=CC(CC(NC(=O)N2CCC(N3CC4=CC=CC=C4NC3=O)CC2)C(=O)N2CCC(N3CCCCC3)CC2)=CC2=C(C)NN=C12,5.16
O=C(O)C1=CC(Cl)=CC=C1NC(=O)N1C[C@H]2C[C@@H](C3=CC=CC=C3C(F)(F)F)C[C@H]2C1,4.3
COC1=CC=C2C(SCC3=NN=C4C=CC(C5=CC=CC=C5)=NN34)=CC=NC2=C1,5.255
COC1=CN=CC(C2=CN=C(C(C)(C)N3CCN(C[C@@H](O)C[C@@H](CC4=CC=CC=C4)C(=O)N[C@H]4C5=CC=CC=C5OC[C@H]4O)[C@H](C(=O)NCC(F)(F)F)C3)O2)=C1,7.4
C=CCN1CC(=O)N2[C@@H](CC3=CC=C(O)C=C3)C(=O)N(CC3=CC=CC4=C3N(C)C=C4C(=O)NCCCOC)C[C@@H]2N1C(=O)NCC1=CC=CC=C1,5.42
CCC1=CC=CC=C1C(C(=O)NC1=CC=C2NN=C(C3=CC=CC(S(N)(=O)=O)=C3)C2=C1)N(C)C,5.85
COC1=CC=C2NC(SCC3CCCCC3)=NC2=C1,5.21
CC(C)N(C(=O)C1=CC=CC(NC(=O)NC2=CC=C(C3=CC=NC4=C3N=CN4)C=C2)=C1)C(C)C,7.22
CC(C)C1=NC(CN(C)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC[C@H](CC2=CC=CC=C2)NC(=O)OCC2=CN=CS2)CC2=CC=CC=C2)=CS1,6.734999999999999
CC/N=C1\O[C@H]2[C@H](O[C@@H]3[C@@H](C)[C@H](O[C@H]4C[C@@](C)(OC)[C@@H](O)[C@H](C)O4)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]3(C)OC)O[C@H](C)C[C@@H]2N1C,5.54
COCC1=NN=C(N2C[C@@H]3C[C@]3(C3=CC=C(F)C=C3Cl)C2)N1C1=CC=C(OC)N=C1,4.7
COC1=CC=CC=C1COCCCOC1=CC=C(N2C(=O)CNC[C@@H]2COC2=CC=C3CCCN(CCOC(=O)C(C)C)C3=C2)C=C1,7.27
CC1=CC(C(C)(C)NC(=O)C(Br)C(C)(C)C)=CC(C)=N1,4.89
CN1N=NN=C1CC1=NC=C(Cl)C=C1NS(=O)(=O)C1=CC=C(Cl)C(Cl)=C1,5.0
CCCC1=C(CNC2=CC(Cl)=C3N=CC(C#N)=C(NC4=CC=C(F)C(Cl)=C4)C3=C2)N=CN1,4.8
COCCCC1=CC(CN(C(=O)[C@H]2CNCC[C@@]23OCC2=CC(F)=C(F)C=C23)C2CC2)=CC(OCCOC)=C1,4.89
CC1=CC(Br)=CC2=C1N=C(C1=C(N[C@H](CO)CC3=CC=CC=C3)C=CNC1=O)N2,5.51
CCOC(=O)[C@H]1C[C@@H]1COC1=CC(CCCOC)=CC(CN(C(=O)[C@H]2CNCC[C@@H]2C2=CC=C(OCCOC3=C(Cl)C=C(C)C=C3Cl)C=C2)C2CC2)=C1,5.279999999999999
C/C(=C\COC1=CC=C2C=CC(=O)OC2=C1)C/C=C/C(C)C,4.37
C=CCN1CC(=O)N2C(CN(CC3=CC=CC4=C3N(C)C=C4C(=O)NC3=CC=C(NCCN4CCC(O)CC4)N=C3)C(=O)[C@@H]2CC2=CC=C(O)C=C2)N1C(=O)NCC1=CC=CC=C1,5.24
NCC(=O)N(CC1=CC=CN=C1)C1=CC=C(C2=NC3=CC=CC=C3S2)C=C1,4.88
CCC[C@H]1N(C(=O)C2=C(C(F)(F)F)C=CC=[N+]2[O-])CCC[C@@]1(OC1=CSC(C(F)(F)F)=C1)C(=O)N1CCN(C2=CC=CC=C2OCCO)CC1,5.01
